date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
2020-06-19,GU,0,0,0,120,0,7
2020-06-19,IA,2,0,60,5297,37,421
2020-06-19,ID,1,3,9,1422,0,111
2020-06-19,IL,0,0,512,26479,293,831
2020-06-19,IN,25,142,259,7857,111,308
2020-06-19,KS,7,24,0,5147,0,378
2020-06-19,KY,2,12,64,4590,0,257
2020-06-19,LA,22,0,0,45807,75,-119
2020-06-19,MA,30,51,199,9319,124,228
2020-06-19,MD,14,90,261,5742,0,319
2020-06-19,ME,0,5,11,3066,5,35
2020-06-19,MI,6,0,209,29443,99,299
2020-06-19,MN,17,30,168,13917,0,356
2020-06-19,MO,2,0,0,8649,70,293
2020-06-19,MS,0,0,159,0,108,0
2020-06-19,NC,22,0,0,16983,0,1652
2020-06-19,NH,1,2,0,1727,0,14
2020-06-19,NJ,35,257,286,22220,231,410
2020-06-19,NV,2,0,87,3154,49,410
2020-06-19,NY,25,0,359,78507,256,796
2020-06-19,OH,34,63,200,15403,133,609
2020-06-19,OK,1,63,96,4673,0,352
2020-06-19,OR,4,4,46,4638,28,148
2020-06-19,PA,38,0,0,12624,169,526
2020-06-19,RI,9,11,23,1181,12,59
2020-06-19,SC,18,239,0,6694,0,1083
2020-06-19,SD,3,4,0,791,0,49
2020-06-19,TN,6,29,0,8107,0,1188
2020-06-19,TX,35,0,0,41508,0,3454
2020-06-19,UT,3,25,63,4707,0,586
2020-06-19,VA,16,53,251,9788,121,555
2020-06-19,VT,0,0,0,1131,0,8
2020-06-19,WA,19,21,0,9489,47,460
2020-06-19,WI,11,17,91,10838,0,323
2020-06-19,WV,0,0,6,1568,2,17
2020-06-18,AK,0,0,0,3464,0,12
2020-06-18,AL,20,21,0,10917,0,894
2020-06-18,AR,11,22,0,7413,53,322
2020-06-18,AZ,32,17,540,11020,341,2519
2020-06-18,CA,82,0,1298,72458,0,4084
2020-06-18,CO,7,14,0,2002,0,228
2020-06-18,CT,7,187,0,7003,0,11
2020-06-18,DC,4,0,86,2057,45,56
2020-06-18,DE,0,0,0,2042,0,55
2020-06-18,FL,44,189,0,22346,0,2694
2020-06-18,GA,30,120,0,11855,0,882
2020-06-18,GU,0,0,0,385,0,5
2020-06-18,IA,6,0,64,5407,47,393
2020-06-18,ID,0,0,7,1136,0,92
2020-06-18,IL,52,0,538,24911,321,593
2020-06-18,IN,16,63,236,13115,103,425
2020-06-18,KS,0,0,0,0,0,0
2020-06-18,KY,2,27,68,6309,0,202
2020-06-18,LA,0,0,0,0,83,0
2020-06-18,MA,36,60,227,8943,125,271
2020-06-18,MD,20,48,269,6005,0,260
2020-06-18,ME,0,0,10,0,4,42
2020-06-18,MI,25,0,209,0,101,301
2020-06-18,MN,19,29,171,11913,0,379
2020-06-18,MO,37,0,0,12057,64,283
2020-06-18,MS,0,0,161,-5674,100,0
2020-06-18,NC,7,0,0,24923,0,1333
2020-06-18,NH,4,10,0,1826,0,72
2020-06-18,NJ,32,0,319,23489,257,428
2020-06-18,NV,3,0,93,2952,55,234
2020-06-18,NY,32,0,388,67923,278,618
2020-06-18,OH,22,53,219,14761,149,700
2020-06-18,OK,2,0,89,3671,0,450
2020-06-18,OR,1,17,54,4692,26,120
2020-06-18,PA,42,0,0,10819,170,418
2020-06-18,RI,9,13,23,1219,13,71
2020-06-18,SC,4,0,0,6777,0,992
2020-06-18,SD,0,15,0,1306,0,59
2020-06-18,TN,12,29,0,7135,0,686
2020-06-18,TX,43,0,0,46496,0,3516
2020-06-18,UT,3,18,66,3596,0,495
2020-06-18,VA,3,52,241,7264,129,463
2020-06-18,VT,1,0,0,1076,0,6
2020-06-18,WA,-5,23,0,9258,47,494
2020-06-18,WI,7,32,82,10177,0,461
2020-06-18,WV,0,0,5,3017,2,42
2020-06-17,AK,0,0,0,1474,0,20
2020-06-17,AL,5,37,0,4899,0,400
2020-06-17,AR,15,26,0,14718,53,415
2020-06-17,AZ,20,15,531,10032,346,1827
2020-06-17,CA,87,0,1318,56778,0,3455
2020-06-17,CO,14,22,0,5318,0,231
2020-06-17,CT,9,0,0,4491,0,80
2020-06-17,DC,3,0,73,2931,47,29
2020-06-17,DE,3,0,0,472,0,41
2020-06-17,FL,25,184,0,22840,0,2427
2020-06-17,GA,46,89,0,14537,0,952
2020-06-17,GU,0,0,0,164,0,2
2020-06-17,IA,4,0,64,4211,47,282
2020-06-17,ID,0,5,8,1059,0,78
2020-06-17,IL,87,0,563,29441,331,546
2020-06-17,IN,28,45,238,7210,105,227
2020-06-17,KS,2,23,0,4900,0,262
2020-06-17,KY,6,19,61,3670,0,166
2020-06-17,LA,20,0,0,11576,83,928
2020-06-17,MA,69,58,227,8133,135,266
2020-06-17,MD,14,47,283,11558,0,560
2020-06-17,ME,1,2,10,1666,5,17
2020-06-17,MI,2,0,210,14123,131,228
2020-06-17,MN,13,31,181,19028,0,414
2020-06-17,MO,27,0,0,0,66,211
2020-06-17,MS,23,39,161,3097,100,489
2020-06-17,NC,14,0,0,14999,0,1002
2020-06-17,NH,6,2,0,1194,0,19
2020-06-17,NJ,42,131,358,15782,254,307
2020-06-17,NV,1,0,96,4952,45,184
2020-06-17,NY,21,0,431,58774,304,567
2020-06-17,OH,14,44,215,16018,148,412
2020-06-17,OK,1,16,92,3368,0,259
2020-06-17,OR,2,13,50,3124,22,278
2020-06-17,PA,43,0,0,9404,179,335
2020-06-17,RI,11,9,17,1207,13,51
2020-06-17,SC,10,0,0,4509,0,566
2020-06-17,SD,1,8,0,1702,0,84
2020-06-17,TN,4,34,0,5270,0,313
2020-06-17,TX,33,0,0,49514,0,3129
2020-06-17,UT,4,29,64,3464,0,407
2020-06-17,VA,13,49,249,8459,120,444
2020-06-17,VT,0,0,0,773,0,0
2020-06-17,WA,10,21,0,10334,47,520
2020-06-17,WI,9,32,93,9406,0,285
2020-06-17,WV,0,0,7,4264,2,35
2020-06-16,AK,0,1,0,1765,2,13
2020-06-16,AL,11,56,0,2110,0,640
2020-06-16,AR,0,23,0,1154,45,274
2020-06-16,AZ,25,27,502,6685,340,2392
2020-06-16,CA,32,0,1272,67465,0,2108
2020-06-16,CO,12,3,0,3368,0,143
2020-06-16,CT,6,0,0,6321,0,114
2020-06-16,DC,5,0,70,1261,49,19
2020-06-16,DE,1,0,0,1325,0,63
2020-06-16,FL,55,191,0,27342,0,2691
2020-06-16,GA,35,132,0,3818,0,664
2020-06-16,GU,0,0,0,273,0,1
2020-06-16,IA,14,0,71,3124,49,126
2020-06-16,ID,1,4,6,2604,0,63
2020-06-16,IL,72,0,561,18106,331,623
2020-06-16,IN,14,30,313,7560,121,356
2020-06-16,KS,0,0,0,0,0,0
2020-06-16,KY,7,3,69,0,0,182
2020-06-16,LA,24,0,0,13458,77,534
2020-06-16,MA,18,50,244,6221,151,195
2020-06-16,MD,35,40,284,7740,0,377
2020-06-16,ME,0,4,10,1355,6,9
2020-06-16,MI,17,0,210,11313,131,184
2020-06-16,MN,9,28,185,6034,0,189
2020-06-16,MO,2,0,0,4625,66,225
2020-06-16,MS,20,48,160,9947,98,353
2020-06-16,NC,36,0,0,12191,0,751
2020-06-16,NH,0,0,0,0,0,0
2020-06-16,NJ,52,124,362,15376,245,345
2020-06-16,NV,2,0,87,5661,48,379
2020-06-16,NY,29,0,449,59937,303,631
2020-06-16,OH,24,59,216,10531,151,434
2020-06-16,OK,4,13,75,10573,0,228
2020-06-16,OR,4,24,50,2070,19,184
2020-06-16,PA,33,0,0,9700,179,362
2020-06-16,RI,14,7,16,1486,13,52
2020-06-16,SC,5,67,0,11510,0,612
2020-06-16,SD,2,18,0,769,0,38
2020-06-16,TN,10,40,0,8342,0,670
2020-06-16,TX,46,0,0,39544,0,4098
2020-06-16,UT,2,32,0,3788,0,329
2020-06-16,VA,18,55,241,5994,125,445
2020-06-16,VT,0,0,0,334,0,3
2020-06-16,WA,4,38,0,12066,38,136
2020-06-16,WI,9,35,100,10883,0,298
2020-06-16,WV,0,0,8,5075,3,43
2020-06-15,AK,0,3,0,967,3,3
2020-06-15,AL,1,4,0,4562,0,657
2020-06-15,AR,3,5,0,6733,45,416
2020-06-15,AZ,8,34,464,6198,307,1014
2020-06-15,CA,26,0,1270,63589,0,2597
2020-06-15,CO,6,25,0,3902,0,169
2020-06-15,CT,3,0,0,4775,0,147
2020-06-15,DC,0,0,76,1284,48,32
2020-06-15,DE,2,0,0,2823,0,76
2020-06-15,FL,8,74,0,19411,0,1760
2020-06-15,GA,43,74,0,8973,0,733
2020-06-15,GU,0,0,0,215,0,0
2020-06-15,IA,3,0,71,2627,51,127
2020-06-15,ID,0,0,5,0,0,0
2020-06-15,IL,18,0,569,18154,340,473
2020-06-15,IN,11,32,305,6917,123,521
2020-06-15,KS,2,15,0,7438,0,372
2020-06-15,KY,6,0,63,1064,0,202
2020-06-15,LA,4,0,0,8840,76,553
2020-06-15,MA,23,15,253,4434,167,87
2020-06-15,MD,8,57,292,5468,0,331
2020-06-15,ME,1,3,11,1096,4,17
2020-06-15,MI,1,0,210,10508,139,31
2020-06-15,MN,6,20,186,4990,0,222
2020-06-15,MO,1,0,0,4073,64,379
2020-06-15,MS,4,15,163,16167,100,283
2020-06-15,NC,9,0,0,10366,0,983
2020-06-15,NH,2,6,0,2406,0,46
2020-06-15,NJ,52,18,399,18245,267,230
2020-06-15,NV,4,0,85,5717,40,106
2020-06-15,NY,28,0,470,55991,323,620
2020-06-15,OH,16,53,216,10520,157,428
2020-06-15,OK,0,1,67,0,0,186
2020-06-15,OR,2,0,47,3302,15,101
2020-06-15,PA,28,0,0,9474,178,323
2020-06-15,RI,18,29,21,1711,14,76
2020-06-15,SC,2,0,0,6638,0,583
2020-06-15,SD,0,5,0,1046,0,30
2020-06-15,TN,8,19,0,14030,0,728
2020-06-15,TX,7,0,0,13668,0,1254
2020-06-15,UT,4,13,72,3265,0,295
2020-06-15,VA,6,52,269,9619,130,380
2020-06-15,VT,0,0,0,1549,0,1
2020-06-15,WA,4,11,0,11366,41,193
2020-06-15,WI,2,12,100,6081,0,206
2020-06-15,WV,0,0,8,745,2,9
2020-06-14,AK,0,1,0,1655,1,9
2020-06-14,AL,0,14,0,3189,0,1014
2020-06-14,AR,3,19,0,9018,46,954
2020-06-14,AZ,3,33,452,8415,317,1233
2020-06-14,CA,74,0,1280,74391,0,3212
2020-06-14,CO,1,0,0,4329,0,113
2020-06-14,CT,15,0,0,7090,0,94
2020-06-14,DC,4,0,71,1436,50,58
2020-06-14,DE,1,0,0,1653,0,35
2020-06-14,FL,6,69,0,36586,0,2133
2020-06-14,GA,5,24,0,20230,0,880
2020-06-14,GU,0,0,0,0,0,0
2020-06-14,IA,2,0,77,4817,47,209
2020-06-14,ID,0,1,6,276,0,46
2020-06-14,IL,19,0,562,21368,328,672
2020-06-14,IN,9,70,301,7388,113,366
2020-06-14,KS,0,0,0,0,0,0
2020-06-14,KY,0,0,68,0,0,0
2020-06-14,LA,10,0,0,4613,76,336
2020-06-14,MA,48,30,244,8906,156,208
2020-06-14,MD,13,112,313,6155,0,396
2020-06-14,ME,0,1,10,1472,5,36
2020-06-14,MI,3,0,253,13797,139,218
2020-06-14,MN,15,29,186,-6,0,6
2020-06-14,MO,0,0,0,5693,65,0
2020-06-14,MS,2,21,151,0,99,168
2020-06-14,NC,5,0,0,13997,0,1443
2020-06-14,NH,3,10,0,2417,0,48
2020-06-14,NJ,37,30,386,19125,285,290
2020-06-14,NV,1,0,83,5504,69,227
2020-06-14,NY,24,0,499,61665,346,694
2020-06-14,OH,3,31,216,7022,145,300
2020-06-14,OK,0,5,67,4221,0,158
2020-06-14,OR,1,0,47,4132,15,158
2020-06-14,PA,4,0,0,7846,189,336
2020-06-14,RI,0,0,28,884,17,32
2020-06-14,SC,1,0,0,5590,0,840
2020-06-14,SD,0,8,0,741,0,65
2020-06-14,TN,3,14,0,12967,0,891
2020-06-14,TX,19,0,0,22122,0,1843
2020-06-14,UT,0,16,0,3882,0,332
2020-06-14,VA,5,25,334,8370,155,637
2020-06-14,VT,0,0,0,1049,0,2
2020-06-14,WA,9,28,0,3957,49,390
2020-06-14,WI,1,14,101,8967,0,251
2020-06-14,WV,0,0,8,3652,2,30
2020-06-13,AK,0,1,0,897,2,26
2020-06-13,AL,4,39,0,5976,0,891
2020-06-13,AR,0,18,0,5895,49,0
2020-06-13,AZ,39,36,447,4078,309,1540
2020-06-13,CA,46,0,1313,58475,0,3660
2020-06-13,CO,3,10,0,7987,0,195
2020-06-13,CT,27,0,0,4730,0,305
2020-06-13,DC,5,0,78,1028,52,55
2020-06-13,DE,1,0,0,2349,0,56
2020-06-13,FL,49,169,0,31933,0,2476
2020-06-13,GA,28,43,0,6704,0,1018
2020-06-13,GU,0,0,0,15,0,1
2020-06-13,IA,7,0,76,4684,43,380
2020-06-13,ID,1,0,5,1175,0,51
2020-06-13,IL,29,0,610,21171,352,673
2020-06-13,IN,17,0,316,5060,118,397
2020-06-13,KS,0,0,0,0,0,0
2020-06-13,KY,6,27,68,12991,0,500
2020-06-13,LA,8,0,0,23561,76,1288
2020-06-13,MA,38,46,249,9901,162,336
2020-06-13,MD,26,130,321,7971,0,692
2020-06-13,ME,0,5,10,1427,4,36
2020-06-13,MI,23,0,253,13032,139,164
2020-06-13,MN,9,24,191,9656,0,2
2020-06-13,MO,7,0,0,4436,69,225
2020-06-13,MS,8,1,160,-865,103,257
2020-06-13,NC,12,0,0,14566,0,1427
2020-06-13,NH,7,-1,0,1997,0,42
2020-06-13,NJ,103,100,409,22378,279,460
2020-06-13,NV,3,0,81,5165,43,270
2020-06-13,NY,32,0,517,69924,360,916
2020-06-13,OH,46,50,230,14756,152,424
2020-06-13,OK,0,8,67,0,0,225
2020-06-13,OR,2,11,47,4245,15,140
2020-06-13,PA,49,0,0,8204,192,463
2020-06-13,RI,0,0,28,1226,17,49
2020-06-13,SC,6,0,0,5062,0,785
2020-06-13,SD,1,6,0,1417,0,91
2020-06-13,TN,4,24,0,10774,0,415
2020-06-13,TX,18,0,0,38376,0,2331
2020-06-13,UT,0,24,0,4513,0,404
2020-06-13,VA,7,66,295,8805,142,658
2020-06-13,VT,0,0,0,1287,0,5
2020-06-13,WA,10,45,0,6230,43,400
2020-06-13,WI,2,32,99,11037,0,294
2020-06-13,WV,2,0,9,3452,2,26
2020-06-12,AK,1,1,0,1855,3,14
2020-06-12,AL,14,37,0,6694,0,865
2020-06-12,AR,5,36,0,3726,49,731
2020-06-12,AZ,17,38,429,11543,278,1654
2020-06-12,CA,62,0,1310,61909,0,2702
2020-06-12,CO,12,177,0,1916,0,175
2020-06-12,CT,13,0,0,13833,0,228
2020-06-12,DC,4,0,82,2600,57,65
2020-06-12,DE,0,0,0,3594,0,67
2020-06-12,FL,29,136,0,27249,0,1634
2020-06-12,GA,43,108,0,6907,0,810
2020-06-12,GU,0,0,0,146,0,1
2020-06-12,IA,4,0,81,5606,47,399
2020-06-12,ID,1,3,5,1275,0,42
2020-06-12,IL,78,0,648,24179,375,732
2020-06-12,IN,16,35,329,7440,116,398
2020-06-12,KS,3,19,0,5175,0,235
2020-06-12,KY,0,0,81,0,0,0
2020-06-12,LA,9,0,0,9338,74,523
2020-06-12,MA,46,72,276,9879,170,392
2020-06-12,MD,25,134,331,7309,0,416
2020-06-12,ME,0,0,11,1376,5,54
2020-06-12,MI,5,0,253,15544,139,223
2020-06-12,MN,25,35,191,12773,0,45
2020-06-12,MO,12,0,0,5900,69,195
2020-06-12,MS,13,29,172,0,94,608
2020-06-12,NC,28,0,0,21252,0,1768
2020-06-12,NH,7,4,0,1979,0,31
2020-06-12,NJ,49,115,415,24255,300,373
2020-06-12,NV,0,0,77,5914,36,277
2020-06-12,NY,53,0,552,71573,387,822
2020-06-12,OH,18,61,217,10715,144,420
2020-06-12,OK,2,11,65,4547,0,222
2020-06-12,OR,2,7,39,4869,19,177
2020-06-12,PA,49,0,0,11946,202,66
2020-06-12,RI,10,11,28,2093,17,81
2020-06-12,SC,5,90,0,5273,0,729
2020-06-12,SD,1,11,0,1184,0,77
2020-06-12,TN,27,38,0,54291,0,588
2020-06-12,TX,19,0,0,40546,0,2097
2020-06-12,UT,8,20,0,3453,0,325
2020-06-12,VA,14,85,297,42569,143,564
2020-06-12,VT,0,0,0,1401,0,10
2020-06-12,WA,4,-1,0,9249,8,371
2020-06-12,WI,7,27,104,11308,0,354
2020-06-12,WV,1,0,9,2898,2,21
2020-06-11,AK,0,1,0,1273,4,18
2020-06-11,AL,11,36,0,4913,0,856
2020-06-11,AR,6,24,0,0,45,448
2020-06-11,AZ,32,41,429,8483,278,1412
2020-06-11,CA,105,0,1325,53759,0,3090
2020-06-11,CO,10,22,0,3877,0,148
2020-06-11,CT,26,243,0,7953,0,114
2020-06-11,DC,3,0,82,1044,53,52
2020-06-11,DE,1,0,0,2238,0,50
2020-06-11,FL,49,229,0,26027,0,1669
2020-06-11,GA,46,99,0,12293,0,993
2020-06-11,GU,0,0,0,97,0,1
2020-06-11,IA,9,0,75,5323,48,387
2020-06-11,ID,0,0,7,1023,0,40
2020-06-11,IL,90,0,638,21559,379,766
2020-06-11,IN,25,53,331,6837,118,411
2020-06-11,KS,0,0,0,0,0,0
2020-06-11,KY,9,10,81,6618,0,62
2020-06-11,LA,19,0,0,9111,77,442
2020-06-11,MA,38,72,296,10487,181,511
2020-06-11,MD,31,34,358,6996,0,732
2020-06-11,ME,0,5,12,1487,5,30
2020-06-11,MI,33,0,249,14202,150,267
2020-06-11,MN,13,40,196,13182,0,219
2020-06-11,MO,12,0,0,7208,59,203
2020-06-11,MS,0,0,160,0,99,0
2020-06-11,NC,11,0,0,17717,0,1310
2020-06-11,NH,7,4,0,1214,0,46
2020-06-11,NJ,67,269,445,21389,319,486
2020-06-11,NV,1,0,72,5696,35,235
2020-06-11,NY,38,0,581,60103,424,736
2020-06-11,OH,33,60,225,10270,155,429
2020-06-11,OK,2,17,58,4002,0,146
2020-06-11,OR,0,6,40,3069,18,72
2020-06-11,PA,51,0,0,9475,215,467
2020-06-11,RI,11,14,26,1438,16,87
2020-06-11,SC,13,0,0,-23157,0,682
2020-06-11,SD,4,11,0,998,0,61
2020-06-11,TN,5,21,0,5990,0,477
2020-06-11,TX,35,0,0,39076,0,1826
2020-06-11,UT,3,14,0,3959,0,388
2020-06-11,VA,6,88,273,8563,138,470
2020-06-11,VT,0,0,0,1430,0,16
2020-06-11,WA,14,26,0,11570,63,409
2020-06-11,WI,11,33,101,8942,0,371
2020-06-11,WV,0,0,8,3106,2,24
2020-06-10,AK,0,0,0,810,3,20
2020-06-10,AL,15,42,0,4751,0,567
2020-06-10,AR,4,36,0,10148,49,288
2020-06-10,AZ,25,41,413,4918,273,1556
2020-06-10,CA,79,0,1326,51851,0,2702
2020-06-10,CO,20,10,0,4099,0,152
2020-06-10,CT,23,0,0,4814,0,168
2020-06-10,DC,4,0,79,977,60,63
2020-06-10,DE,1,0,0,956,0,36
2020-06-10,FL,38,161,0,19347,0,1242
2020-06-10,GA,44,102,0,13041,0,731
2020-06-10,GU,0,0,0,304,0,2
2020-06-10,IA,6,0,73,4791,49,315
2020-06-10,ID,2,2,7,1344,0,31
2020-06-10,IL,77,0,706,20195,394,625
2020-06-10,IN,16,36,307,4400,113,304
2020-06-10,KS,4,18,0,4071,0,162
2020-06-10,KY,7,10,68,14301,0,175
2020-06-10,LA,11,0,0,6034,72,418
2020-06-10,MA,46,75,319,9831,200,267
2020-06-10,MD,33,79,379,5999,0,561
2020-06-10,ME,0,1,10,1489,5,31
2020-06-10,MI,1,0,249,0,150,15
2020-06-10,MN,39,41,193,11707,0,333
2020-06-10,MO,8,0,0,5660,59,274
2020-06-10,MS,31,79,160,4958,99,715
2020-06-10,NC,24,0,0,16928,0,1011
2020-06-10,NH,8,4,0,1471,0,53
2020-06-10,NJ,76,154,471,18887,342,567
2020-06-10,NV,2,0,70,3600,38,134
2020-06-10,NY,56,0,630,61623,462,674
2020-06-10,OH,36,73,232,11081,159,413
2020-06-10,OK,2,14,63,3139,0,117
2020-06-10,OR,5,8,47,3672,20,66
2020-06-10,PA,48,0,0,7716,218,410
2020-06-10,RI,4,13,27,1364,16,104
2020-06-10,SC,7,0,0,4019,0,531
2020-06-10,SD,1,16,0,1445,0,81
2020-06-10,TN,1,16,0,7144,0,486
2020-06-10,TX,32,0,0,32453,0,2504
2020-06-10,UT,1,23,0,4779,0,305
2020-06-10,VA,18,69,296,7069,139,439
2020-06-10,VT,0,0,0,1000,0,11
2020-06-10,WA,15,48,0,12053,92,510
2020-06-10,WI,10,39,114,9902,0,336
2020-06-10,WV,1,0,9,3633,5,19
2020-06-09,AK,1,0,0,967,1,11
2020-06-09,AL,11,33,0,7251,0,497
2020-06-09,AR,6,21,0,4854,44,340
2020-06-09,AZ,23,48,438,4514,264,618
2020-06-09,CA,44,0,1345,52885,0,2170
2020-06-09,CO,10,166,0,4043,0,164
2020-06-09,CT,13,0,0,4240,0,87
2020-06-09,DC,4,0,89,1301,59,85
2020-06-09,DE,2,0,0,758,0,48
2020-06-09,FL,53,178,0,22659,0,1158
2020-06-09,GA,77,126,0,7056,0,752
2020-06-09,GU,0,0,0,246,0,1
2020-06-09,IA,12,0,82,3852,51,249
2020-06-09,ID,0,0,7,1586,0,50
2020-06-09,IL,94,0,726,19512,437,797
2020-06-09,IN,23,46,307,5477,113,410
2020-06-09,KS,0,0,0,0,0,0
2020-06-09,KY,5,18,75,6849,0,232
2020-06-09,LA,13,0,0,10504,67,562
2020-06-09,MA,55,82,315,4460,202,263
2020-06-09,MD,35,47,386,6079,0,500
2020-06-09,ME,1,1,10,757,7,18
2020-06-09,MI,9,0,249,16809,150,63
2020-06-09,MN,20,40,199,8451,0,430
2020-06-09,MO,21,0,0,4055,59,179
2020-06-09,MS,0,0,142,0,83,0
2020-06-09,NC,23,0,0,14922,0,676
2020-06-09,NH,0,3,0,1535,0,36
2020-06-09,NJ,93,19,510,14109,373,314
2020-06-09,NV,3,0,86,3342,41,244
2020-06-09,NY,49,0,663,49290,485,683
2020-06-09,OH,17,70,238,13247,153,325
2020-06-09,OK,5,22,66,12080,0,158
2020-06-09,OR,0,24,43,1365,18,114
2020-06-09,PA,61,0,0,7861,237,493
2020-06-09,PR,0,0,9,0,6,13
2020-06-09,RI,9,8,31,1164,19,68
2020-06-09,SC,11,84,0,2893,0,428
2020-06-09,SD,3,5,0,1288,0,52
2020-06-09,TN,14,26,0,7803,0,631
2020-06-09,TX,23,0,0,28291,0,1637
2020-06-09,UT,3,13,0,3906,0,237
2020-06-09,VA,19,60,311,6777,155,487
2020-06-09,VT,0,0,0,463,0,8
2020-06-09,WA,2,30,0,11343,60,110
2020-06-09,WI,15,44,117,13957,0,300
2020-06-09,WV,0,0,9,717,4,16
2020-06-08,AK,0,0,0,990,0,18
2020-06-08,AL,26,32,0,0,0,425
2020-06-08,AR,1,0,0,0,46,314
2020-06-08,AZ,3,64,390,5671,246,789
2020-06-08,CA,27,0,1301,66465,0,2507
2020-06-08,CO,16,374,0,4221,0,182
2020-06-08,CT,13,0,0,4548,0,124
2020-06-08,DC,2,0,102,1162,72,57
2020-06-08,DE,2,0,0,920,0,30
2020-06-08,FL,12,67,0,17426,0,1029
2020-06-08,GA,28,61,0,8892,0,599
2020-06-08,GU,0,0,0,266,0,0
2020-06-08,IA,8,0,85,5110,53,320
2020-06-08,ID,0,0,8,0,0,0
2020-06-08,IL,198,0,713,15441,443,1382
2020-06-08,IN,13,43,346,5014,130,226
2020-06-08,KS,4,19,0,5599,0,257
2020-06-08,KY,2,7,76,3606,0,189
2020-06-08,LA,8,0,0,8303,71,234
2020-06-08,MA,37,32,322,4589,209,190
2020-06-08,MD,27,83,392,6269,0,431
2020-06-08,ME,0,3,12,2658,7,18
2020-06-08,MI,15,0,249,12804,191,135
2020-06-08,MN,11,34,198,7323,0,448
2020-06-08,MO,10,0,0,4422,76,181
2020-06-08,MS,20,13,142,4465,83,498
2020-06-08,NC,10,0,0,7949,0,938
2020-06-08,NH,3,2,0,1519,0,24
2020-06-08,NJ,39,0,498,14331,361,341
2020-06-08,NV,4,0,74,4169,44,137
2020-06-08,NY,40,0,678,57352,507,702
2020-06-08,OH,27,53,245,7433,158,361
2020-06-08,OK,0,13,65,0,0,55
2020-06-08,OR,1,0,39,2095,16,146
2020-06-08,PA,10,0,0,7214,268,351
2020-06-08,PR,0,0,8,0,7,9
2020-06-08,RI,27,32,28,884,20,45
2020-06-08,SC,11,0,0,6288,0,514
2020-06-08,SD,0,4,0,726,0,33
2020-06-08,TN,3,16,0,13432,0,563
2020-06-08,TX,0,0,0,9361,0,638
2020-06-08,UT,3,18,0,2618,0,256
2020-06-08,VA,5,37,308,3206,160,570
2020-06-08,VT,0,0,0,1392,0,12
2020-06-08,WA,6,17,0,10050,66,163
2020-06-08,WI,-1,12,110,7386,0,222
2020-06-08,WV,0,0,9,1789,4,9
2020-06-07,AK,0,0,0,995,1,8
2020-06-07,AL,3,29,0,13465,0,457
2020-06-07,AR,0,6,0,3191,35,325
2020-06-07,AZ,2,70,392,8537,248,1438
2020-06-07,CA,67,0,1288,51122,0,2796
2020-06-07,CO,0,5,0,4317,0,153
2020-06-07,CT,16,0,0,5444,0,150
2020-06-07,DC,6,0,90,806,73,63
2020-06-07,DE,3,0,0,1265,0,97
2020-06-07,FL,13,52,0,40793,0,1392
2020-06-07,GA,6,23,0,16438,0,589
2020-06-07,GU,0,0,0,0,0,0
2020-06-07,IA,6,0,86,3289,54,189
2020-06-07,ID,0,3,8,774,0,28
2020-06-07,IL,40,0,720,19833,438,867
2020-06-07,IN,11,45,335,6333,133,400
2020-06-07,KS,0,0,0,0,0,0
2020-06-07,KY,0,0,75,0,0,0
2020-06-07,LA,11,0,0,5666,74,330
2020-06-07,MA,27,24,335,7547,221,304
2020-06-07,MD,9,95,404,6936,0,491
2020-06-07,ME,1,2,15,0,7,46
2020-06-07,MI,11,0,315,10314,191,55
2020-06-07,MN,16,31,199,9409,0,135
2020-06-07,MO,0,0,0,6682,84,111
2020-06-07,MS,14,47,133,9625,69,501
2020-06-07,NC,4,0,0,12955,0,921
2020-06-07,NH,0,0,0,0,0,0
2020-06-07,NJ,71,27,503,17138,385,280
2020-06-07,NV,2,0,80,3737,44,189
2020-06-07,NY,47,0,704,59654,534,781
2020-06-07,OH,7,37,240,10133,167,365
2020-06-07,OK,3,0,65,0,0,147
2020-06-07,OR,2,0,39,2821,16,92
2020-06-07,PA,12,0,0,9051,268,506
2020-06-07,PR,0,0,6,0,7,4
2020-06-07,RI,0,0,37,758,23,49
2020-06-07,SC,1,0,0,4745,0,370
2020-06-07,SD,0,4,0,1531,0,71
2020-06-07,TN,1,9,0,7037,0,310
2020-06-07,TX,11,0,0,13808,0,1425
2020-06-07,UT,0,10,0,3503,0,268
2020-06-07,VA,12,52,316,7401,165,1284
2020-06-07,VT,0,0,0,1535,0,17
2020-06-07,WA,4,13,0,3015,57,393
2020-06-07,WI,2,16,107,11065,0,275
2020-06-07,WV,0,0,9,2071,4,13
2020-06-06,AK,0,0,0,2899,1,12
2020-06-06,AL,13,44,0,5515,0,656
2020-06-06,AR,2,46,0,8696,36,450
2020-06-06,AZ,30,65,391,6662,292,1119
2020-06-06,CA,74,0,1315,66722,0,3115
2020-06-06,CO,3,8,0,4504,0,233
2020-06-06,CT,17,0,0,15684,0,358
2020-06-06,DC,8,0,100,1747,68,70
2020-06-06,DE,0,0,0,834,0,72
2020-06-06,FL,28,97,0,37975,0,1244
2020-06-06,GA,0,16,0,14381,0,688
2020-06-06,GU,0,0,0,89,0,0
2020-06-06,IA,6,0,102,3725,62,326
2020-06-06,ID,0,2,8,1558,0,57
